order_id,customer_id,city,gender,age,device_type,traffic_source,experiment_group,converted,order_value,num_items,session_time_min,delivery_time_days,customer_rating,discount_applied,payment_method,return_flag
ORD00750,CUST02843,Bengaluru,Female,55,Mobile,Social Media,A_Control,0,5032,2,11.45,4.7,3.9,1,Debit Card,0
ORD00751,CUST02682,Hyderabad,Male,35,Desktop,Email,B_Variant,0,2629,1,7.75,2.9,3.6,0,Debit Card,0
ORD00752,CUST01218,Delhi,Male,53,Tablet,Referral,B_Variant,1,3294,2,1.0,4.0,3.6,1,COD,0
ORD00753,CUST01541,Mumbai,Male,36,Tablet,Social Media,B_Variant,1,2805,4,4.66,6.7,5.0,0,UPI,0
ORD00754,CUST02077,Mumbai,Male,44,Mobile,Google Ads,B_Variant,0,3294,5,8.14,2.5,3.5,0,Credit Card,0
ORD00755,CUST03237,Chennai,Male,37,Tablet,Email,A_Control,0,2805,1,7.27,4.3,3.3,1,Credit Card,0
ORD00756,CUST01446,Bengaluru,Female,38,Mobile,Social Media,B_Variant,0,3771,4,7.02,5.0,4.1,1,UPI,0
ORD00757,CUST02387,Chennai,Male,40,Mobile,Organic,A_Control,0,2660,1,5.05,2.8,4.0,0,UPI,0
ORD00758,CUST01520,Mumbai,Male,47,Mobile,Social Media,B_Variant,0,4135,2,3.78,5.2,4.1,0,UPI,0
ORD00759,CUST01389,Delhi,Male,42,Mobile,Email,B_Variant,0,3364,8,14.02,2.3,3.4,0,Debit Card,0
ORD00760,CUST01857,Mumbai,Female,48,Mobile,Referral,B_Variant,0,3159,1,8.08,5.3,4.5,1,UPI,0
ORD00761,CUST01366,Hyderabad,Female,44,Mobile,Referral,B_Variant,0,3299,1,9.93,4.4,4.7,0,UPI,1
ORD00762,CUST00500,Bengaluru,Female,51,Tablet,Organic,A_Control,1,3902,2,8.02,2.2,3.3,0,Debit Card,0
ORD00763,CUST01681,Hyderabad,Male,25,Mobile,Organic,A_Control,0,2888,7,8.14,5.3,3.5,0,Credit Card,0
ORD00764,CUST00511,Delhi,Female,36,Mobile,Google Ads,A_Control,0,3412,1,7.81,3.0,4.1,0,UPI,0
ORD00765,CUST03399,Bengaluru,Female,58,Tablet,Google Ads,B_Variant,0,5078,1,4.64,4.1,3.6,0,COD,0
ORD00766,CUST00217,Chennai,Female,43,Mobile,Email,B_Variant,0,2681,3,3.46,5.2,3.6,1,UPI,0
ORD00767,CUST01325,Delhi,Male,45,Mobile,Organic,B_Variant,0,3160,1,9.16,2.9,4.6,0,UPI,0
ORD00768,CUST01156,Chennai,Male,21,Desktop,Social Media,B_Variant,1,1637,1,15.45,3.5,4.1,1,UPI,0
ORD00769,CUST01828,Hyderabad,Male,48,Mobile,Social Media,A_Control,0,3125,1,10.81,6.0,4.2,0,UPI,0
ORD00770,CUST03142,Hyderabad,Male,33,Desktop,Email,A_Control,0,1853,3,12.2,1.2,4.3,1,UPI,0
ORD00771,CUST03324,Chennai,Female,27,Mobile,Google Ads,A_Control,1,2918,3,5.57,6.4,3.9,0,Credit Card,0
ORD00772,CUST03487,Delhi,Male,55,Desktop,Organic,B_Variant,0,3492,4,10.98,2.1,3.6,1,Net Banking,0
ORD00773,CUST01811,Delhi,Male,27,Mobile,Organic,B_Variant,0,2918,1,10.3,3.3,4.4,0,Credit Card,1
ORD00774,CUST02493,Hyderabad,Female,26,Mobile,Organic,A_Control,0,3373,3,10.07,4.7,3.6,0,UPI,0
ORD00775,CUST02924,Mumbai,Female,56,Mobile,Referral,B_Variant,0,4185,3,14.75,5.2,4.0,1,COD,0
ORD00776,CUST01206,Chennai,Male,53,Mobile,Email,A_Control,0,2309,1,14.13,4.7,2.7,0,UPI,0
ORD00777,CUST02215,Chennai,Female,53,Desktop,Organic,A_Control,0,3041,3,11.87,4.4,3.4,0,Credit Card,0
ORD00778,CUST00091,Bengaluru,Male,36,Tablet,Email,B_Variant,0,3502,4,9.7,3.6,4.3,1,UPI,0
ORD00779,CUST00714,Hyderabad,Female,36,Desktop,Organic,A_Control,0,2953,8,7.57,6.6,3.9,0,Credit Card,0
ORD00780,CUST01882,Delhi,Female,29,Mobile,Email,B_Variant,1,3051,3,6.25,5.5,4.4,0,Credit Card,0
ORD00781,CUST00039,Delhi,Female,30,Tablet,Google Ads,A_Control,0,4173,5,6.29,6.1,3.5,1,Credit Card,0
ORD00782,CUST03198,Mumbai,Female,42,Mobile,Email,A_Control,0,3760,5,10.02,3.7,3.9,1,Credit Card,0
ORD00783,CUST00173,Delhi,Female,53,Mobile,Organic,B_Variant,0,4004,6,5.43,1.0,3.5,0,COD,0
ORD00784,CUST00653,Delhi,Male,42,Mobile,Google Ads,B_Variant,0,1995,4,9.78,5.8,3.9,0,UPI,0
ORD00785,CUST00754,Delhi,Male,45,Mobile,Google Ads,B_Variant,0,3723,1,8.47,4.8,4.7,0,Debit Card,0
ORD00786,CUST01244,Chennai,Female,59,Desktop,Organic,A_Control,0,5236,2,7.63,4.6,2.3,0,UPI,0
ORD00787,CUST01082,Hyderabad,Male,56,Mobile,Social Media,A_Control,0,4157,4,8.08,3.4,3.6,1,Credit Card,0
ORD00788,CUST01684,Mumbai,Male,47,Mobile,Google Ads,A_Control,0,3261,3,11.92,3.8,3.9,0,UPI,0
ORD00789,CUST02524,Delhi,Female,22,Desktop,Social Media,A_Control,0,4369,2,16.99,3.4,2.5,0,COD,0
ORD00790,CUST00456,Hyderabad,Female,34,Tablet,Social Media,B_Variant,0,3116,4,8.26,4.4,3.8,1,Debit Card,0
ORD00791,CUST00829,Mumbai,Male,35,Desktop,Social Media,A_Control,0,3409,6,2.32,2.6,3.9,1,Credit Card,0
ORD00792,CUST00895,Mumbai,Male,38,Mobile,Email,A_Control,0,3140,2,9.38,5.4,3.8,1,COD,1
ORD00793,CUST01385,Mumbai,Male,39,Desktop,Google Ads,B_Variant,0,3149,3,13.45,7.4,3.4,1,Debit Card,0
ORD00794,CUST01959,Bengaluru,Male,56,Mobile,Social Media,B_Variant,1,2701,3,9.05,3.4,4.2,0,COD,0
ORD00795,CUST03073,Mumbai,Male,23,Mobile,Referral,A_Control,0,3397,1,4.85,1.9,3.4,0,Debit Card,0
ORD00796,CUST02435,Hyderabad,Female,33,Tablet,Social Media,A_Control,1,2897,1,5.6,4.1,3.4,0,UPI,0
ORD00797,CUST01997,Delhi,Male,19,Tablet,Social Media,A_Control,0,2512,5,5.99,4.8,3.7,0,Debit Card,0
ORD00798,CUST02396,Bengaluru,Male,18,Desktop,Social Media,A_Control,0,3264,6,19.49,5.0,4.9,1,COD,1
ORD00799,CUST00190,Mumbai,Male,47,Mobile,Organic,A_Control,0,3276,6,8.48,6.7,4.3,0,UPI,0
ORD00800,CUST00505,Bengaluru,Female,54,Desktop,Social Media,B_Variant,1,4458,2,14.63,5.5,4.7,0,Net Banking,0
ORD00801,CUST01215,Bengaluru,Male,40,Tablet,Referral,A_Control,0,4372,2,10.07,1.6,5.0,0,UPI,0
ORD00802,CUST01532,Chennai,Male,18,Mobile,Google Ads,A_Control,0,2443,6,9.14,2.4,4.0,0,Credit Card,0
ORD00803,CUST03441,Chennai,Male,36,Mobile,Email,A_Control,0,2558,5,7.13,4.9,3.1,1,UPI,0
ORD00804,CUST03481,Bengaluru,Female,20,Desktop,Google Ads,B_Variant,0,3376,5,18.56,3.6,4.0,0,UPI,0
ORD00805,CUST00824,Hyderabad,Female,19,Mobile,Organic,B_Variant,0,2845,2,5.54,6.6,3.4,0,Debit Card,0
ORD00806,CUST00929,Chennai,Male,54,Tablet,Email,B_Variant,0,2601,3,3.6,2.9,3.6,1,UPI,0
ORD00807,CUST00934,Chennai,Male,34,Mobile,Email,A_Control,0,2725,4,8.42,5.7,3.5,1,UPI,0
ORD00808,CUST01141,Mumbai,Male,45,Desktop,Email,B_Variant,0,3886,3,14.18,3.3,3.5,1,Debit Card,0
ORD00809,CUST00134,Mumbai,Male,35,Desktop,Referral,A_Control,0,3278,3,13.59,4.7,4.7,0,COD,1
ORD00810,CUST02106,Mumbai,Male,50,Mobile,Organic,A_Control,0,3346,4,7.62,3.1,4.7,0,UPI,0
ORD00811,CUST00685,Bengaluru,Male,32,Desktop,Social Media,B_Variant,0,3278,4,14.07,5.1,4.4,0,UPI,0
ORD00812,CUST02720,Delhi,Male,39,Mobile,Organic,B_Variant,0,3516,1,10.79,5.9,3.2,0,UPI,0
ORD00813,CUST02221,Delhi,Male,58,Mobile,Organic,B_Variant,0,2940,2,7.84,4.7,3.9,0,UPI,0
ORD00814,CUST01853,Hyderabad,Male,44,Mobile,Organic,B_Variant,0,2560,4,11.8,7.2,3.5,0,Debit Card,0
ORD00815,CUST00815,Hyderabad,Female,54,Mobile,Social Media,A_Control,0,2636,2,1.96,3.2,4.7,0,COD,0
ORD00816,CUST01173,Hyderabad,Male,49,Desktop,Organic,A_Control,0,3195,6,9.33,4.4,3.2,0,Credit Card,0
ORD00817,CUST00080,Delhi,Male,36,Tablet,Email,A_Control,0,3567,5,10.08,5.6,4.2,1,UPI,1
ORD00818,CUST02934,Chennai,Male,45,Mobile,Social Media,A_Control,0,3674,6,8.31,2.9,4.1,0,Debit Card,0
ORD00819,CUST03285,Delhi,Female,45,Mobile,Google Ads,B_Variant,0,4504,2,5.33,4.4,4.3,0,UPI,0
ORD00820,CUST00203,Mumbai,Female,27,Mobile,Social Media,B_Variant,0,2911,1,6.69,5.3,4.2,0,UPI,0
ORD00821,CUST02812,Mumbai,Male,37,Desktop,Organic,B_Variant,1,3425,1,18.25,5.7,3.9,1,Debit Card,0
ORD00822,CUST01253,Delhi,Male,42,Tablet,Organic,B_Variant,0,2959,3,9.9,6.0,5.0,1,UPI,0
ORD00823,CUST01700,Delhi,Male,38,Desktop,Email,B_Variant,0,4089,2,12.97,3.0,3.3,0,Credit Card,0
ORD00824,CUST01251,Chennai,Male,31,Mobile,Organic,A_Control,0,3307,2,5.81,4.7,4.1,0,UPI,1
ORD00825,CUST01683,Mumbai,Male,39,Mobile,Email,A_Control,1,3426,1,5.21,2.3,4.1,0,COD,1
ORD00826,CUST01556,Chennai,Female,43,Mobile,Social Media,B_Variant,0,2753,3,8.59,3.2,3.9,0,UPI,0
ORD00827,CUST03474,Bengaluru,Female,28,Desktop,Social Media,B_Variant,0,1581,3,11.11,4.0,4.5,1,Credit Card,0
ORD00828,CUST02095,Delhi,Female,24,Mobile,Email,A_Control,1,2190,2,8.01,6.0,3.2,1,UPI,0
ORD00829,CUST01257,Bengaluru,Male,34,Desktop,Google Ads,B_Variant,0,2389,1,16.55,5.1,3.5,1,UPI,0
ORD00830,CUST03377,Delhi,Female,35,Desktop,Google Ads,B_Variant,0,2457,6,17.38,4.4,3.0,0,Credit Card,0
ORD00831,CUST01550,Bengaluru,Female,24,Desktop,Google Ads,B_Variant,0,4677,2,13.9,5.0,4.0,0,Net Banking,0
ORD00832,CUST01167,Delhi,Male,37,Desktop,Organic,A_Control,0,2298,1,16.93,5.1,3.9,0,UPI,0
ORD00833,CUST03487,Mumbai,Male,55,Tablet,Google Ads,B_Variant,0,3088,1,11.66,4.9,3.7,1,Net Banking,0
ORD00834,CUST01397,Mumbai,Male,28,Tablet,Referral,A_Control,1,2498,1,3.95,3.4,3.2,0,UPI,0
ORD00835,CUST03331,Bengaluru,Male,33,Mobile,Organic,B_Variant,0,5034,2,4.65,2.9,4.9,0,UPI,0
ORD00836,CUST02704,Hyderabad,Male,44,Mobile,Social Media,A_Control,0,3013,3,7.06,4.0,3.0,1,UPI,0
ORD00837,CUST00471,Delhi,Female,28,Mobile,Google Ads,A_Control,0,3747,7,17.48,3.1,4.1,1,Credit Card,0
ORD00838,CUST03019,Chennai,Male,33,Desktop,Organic,B_Variant,0,2680,2,15.99,5.2,3.2,0,Net Banking,0
ORD00839,CUST01036,Bengaluru,Female,40,Mobile,Organic,A_Control,0,2759,4,7.63,6.6,5.0,0,UPI,0
ORD00840,CUST01354,Hyderabad,Male,29,Mobile,Social Media,B_Variant,1,3595,6,9.86,5.1,3.6,0,Debit Card,0
ORD00841,CUST02784,Chennai,Female,57,Mobile,Organic,B_Variant,0,3716,2,10.93,1.6,2.6,0,Net Banking,0
ORD00842,CUST02832,Bengaluru,Male,20,Desktop,Organic,B_Variant,0,3077,2,11.64,3.4,4.3,0,UPI,0
ORD00843,CUST00968,Bengaluru,Female,19,Mobile,Social Media,A_Control,0,4481,3,11.49,4.3,3.8,0,UPI,0
ORD00844,CUST00358,Hyderabad,Male,55,Mobile,Email,A_Control,0,3117,6,4.42,2.1,4.4,1,UPI,0
ORD00845,CUST03020,Delhi,Male,41,Mobile,Google Ads,A_Control,0,3088,1,5.7,4.3,4.0,0,UPI,0
ORD00846,CUST03480,Delhi,Female,46,Desktop,Email,A_Control,0,3393,3,13.54,5.0,3.4,0,Debit Card,0
ORD00847,CUST00668,Mumbai,Male,51,Mobile,Social Media,B_Variant,0,4271,4,8.03,6.4,3.5,0,Net Banking,0
ORD00848,CUST00373,Chennai,Female,37,Mobile,Social Media,A_Control,0,3463,3,4.21,7.0,3.0,0,Debit Card,1
ORD00849,CUST01032,Chennai,Female,35,Desktop,Organic,A_Control,0,3092,3,13.8,2.5,3.3,0,UPI,0
ORD00850,CUST01146,Mumbai,Male,31,Mobile,Organic,A_Control,0,2494,3,5.57,4.1,4.9,0,UPI,0
ORD00851,CUST01372,Bengaluru,Male,35,Mobile,Google Ads,A_Control,0,3303,3,8.01,4.1,4.2,1,Debit Card,0
ORD00852,CUST02724,Delhi,Female,19,Desktop,Referral,B_Variant,0,2294,4,16.05,3.2,4.4,1,COD,0
ORD00853,CUST00090,Mumbai,Male,18,Mobile,Organic,B_Variant,0,3496,2,7.01,4.4,3.2,0,Debit Card,0
ORD00854,CUST02746,Hyderabad,Female,37,Desktop,Referral,B_Variant,1,2230,3,20.84,4.2,2.7,1,UPI,0
ORD00855,CUST03388,Mumbai,Female,51,Mobile,Organic,A_Control,0,4882,2,6.69,5.2,3.5,0,UPI,0
ORD00856,CUST03250,Mumbai,Male,58,Mobile,Google Ads,B_Variant,0,4573,8,11.67,6.3,4.5,1,Net Banking,0
ORD00857,CUST00540,Bengaluru,Male,58,Desktop,Organic,B_Variant,0,3549,1,14.6,4.5,4.1,1,UPI,0
ORD00858,CUST02780,Chennai,Female,28,Desktop,Google Ads,B_Variant,1,2500,1,15.94,3.6,4.2,0,UPI,0
ORD00859,CUST00869,Mumbai,Male,44,Mobile,Referral,B_Variant,0,3023,2,9.44,2.8,4.9,1,Credit Card,0
ORD00860,CUST00041,Bengaluru,Male,40,Mobile,Email,A_Control,0,3908,6,9.2,7.4,3.7,1,UPI,0
ORD00861,CUST00740,Bengaluru,Male,55,Desktop,Social Media,A_Control,0,4872,4,13.53,5.7,4.8,0,UPI,0
ORD00862,CUST01947,Mumbai,Male,20,Desktop,Social Media,B_Variant,1,3561,2,10.4,4.9,4.9,1,UPI,0
ORD00863,CUST02550,Mumbai,Male,29,Mobile,Social Media,B_Variant,0,2815,6,9.44,4.1,4.7,0,COD,0
ORD00864,CUST03007,Bengaluru,Male,47,Desktop,Referral,A_Control,0,4578,6,16.93,6.7,3.3,0,UPI,1
ORD00865,CUST03217,Delhi,Female,48,Mobile,Google Ads,A_Control,0,4353,2,11.95,4.1,2.7,1,COD,0
ORD00866,CUST01225,Hyderabad,Male,40,Mobile,Email,B_Variant,0,2837,3,8.6,1.7,3.6,1,UPI,0
ORD00867,CUST00929,Chennai,Male,18,Mobile,Social Media,B_Variant,0,2194,6,6.85,4.7,3.5,0,Net Banking,0
ORD00868,CUST02037,Hyderabad,Female,58,Mobile,Referral,B_Variant,0,4625,2,15.33,2.5,4.4,0,COD,0
ORD00869,CUST02509,Delhi,Female,37,Mobile,Email,B_Variant,0,4010,2,7.65,4.7,3.2,0,Credit Card,0
ORD00870,CUST02780,Hyderabad,Female,23,Mobile,Referral,A_Control,0,3560,5,8.76,6.3,4.1,0,Debit Card,0
ORD00871,CUST02800,Delhi,Male,28,Mobile,Social Media,A_Control,0,4401,4,8.53,1.8,3.2,0,UPI,0
ORD00872,CUST00925,Delhi,Female,52,Mobile,Google Ads,B_Variant,0,4078,1,7.61,3.0,4.0,1,Credit Card,0
ORD00873,CUST02957,Mumbai,Male,21,Mobile,Organic,B_Variant,0,3070,1,9.35,5.6,3.8,1,Credit Card,0
ORD00874,CUST01582,Mumbai,Male,46,Mobile,Social Media,A_Control,0,4315,5,5.47,3.6,4.3,1,Net Banking,0
ORD00875,CUST03325,Chennai,Male,27,Desktop,Email,A_Control,0,3618,1,12.0,4.9,3.5,1,Debit Card,0
ORD00876,CUST00390,Delhi,Male,46,Mobile,Google Ads,B_Variant,0,2933,6,2.72,4.9,2.5,1,UPI,1
ORD00877,CUST01618,Mumbai,Female,55,Desktop,Organic,A_Control,0,3904,2,12.83,5.6,4.4,0,UPI,0
ORD00878,CUST02931,Bengaluru,Male,18,Mobile,Google Ads,B_Variant,0,2489,3,13.48,3.3,5.0,1,Net Banking,0
ORD00879,CUST00256,Delhi,Female,57,Mobile,Email,B_Variant,0,4081,3,4.23,1.0,3.3,1,UPI,0
ORD00880,CUST00709,Bengaluru,Female,25,Mobile,Google Ads,B_Variant,0,4109,2,2.12,4.9,4.8,0,UPI,1
ORD00881,CUST01839,Delhi,Female,55,Tablet,Social Media,B_Variant,0,3256,1,4.31,1.9,3.4,0,Credit Card,0
ORD00882,CUST01945,Chennai,Male,34,Mobile,Google Ads,A_Control,0,3280,1,13.22,5.7,2.9,1,UPI,0
ORD00883,CUST02498,Chennai,Female,36,Mobile,Organic,B_Variant,1,2678,3,2.62,4.2,3.3,0,UPI,0
ORD00884,CUST00010,Bengaluru,Male,50,Mobile,Referral,A_Control,1,3579,2,5.13,3.9,4.2,0,Net Banking,0
ORD00885,CUST02872,Delhi,Male,32,Tablet,Google Ads,B_Variant,1,3628,2,3.63,5.3,3.0,1,Net Banking,1
ORD00886,CUST00798,Delhi,Female,48,Tablet,Google Ads,B_Variant,1,3275,1,7.18,1.7,4.6,0,Credit Card,0
ORD00887,CUST03314,Chennai,Male,38,Mobile,Google Ads,A_Control,1,1858,2,6.69,4.0,2.8,0,Debit Card,0
ORD00888,CUST03323,Delhi,Male,20,Mobile,Organic,A_Control,0,3096,3,6.56,5.0,3.5,0,Credit Card,0
ORD00889,CUST00877,Mumbai,Female,19,Desktop,Social Media,A_Control,1,3046,1,11.3,4.7,3.5,1,UPI,1
ORD00890,CUST01029,Mumbai,Male,52,Mobile,Organic,B_Variant,0,4369,1,4.4,3.6,4.9,0,Debit Card,0
ORD00891,CUST03191,Delhi,Female,58,Desktop,Social Media,A_Control,0,4400,3,9.68,3.6,2.9,1,COD,1
ORD00892,CUST01016,Bengaluru,Male,33,Desktop,Google Ads,B_Variant,0,2426,3,10.76,6.6,4.8,1,UPI,0
ORD00893,CUST01825,Chennai,Male,38,Desktop,Email,B_Variant,0,3489,2,6.4,5.7,3.8,0,COD,0
ORD00894,CUST00374,Mumbai,Male,29,Mobile,Email,B_Variant,1,4215,2,9.46,3.3,3.4,1,COD,0
ORD00895,CUST03137,Delhi,Male,45,Mobile,Referral,B_Variant,0,3895,5,6.8,6.3,3.6,0,UPI,0
ORD00896,CUST02194,Chennai,Male,29,Desktop,Referral,A_Control,0,3119,5,13.21,5.4,3.6,1,COD,0
ORD00897,CUST00224,Chennai,Female,50,Mobile,Organic,B_Variant,0,3151,2,7.68,5.0,4.1,0,Debit Card,0
ORD00898,CUST01263,Delhi,Male,37,Mobile,Organic,A_Control,0,2789,2,1.85,5.1,3.4,1,Credit Card,0
ORD00899,CUST02225,Delhi,Female,57,Mobile,Social Media,A_Control,0,4002,5,11.92,2.6,4.2,1,UPI,0
ORD00900,CUST01803,Delhi,Male,38,Mobile,Google Ads,A_Control,0,3652,7,14.21,6.6,3.8,0,Debit Card,0
ORD00901,CUST00853,Hyderabad,Male,56,Mobile,Organic,B_Variant,0,3887,2,7.47,5.7,4.2,0,Net Banking,0
ORD00902,CUST03354,Mumbai,Female,58,Desktop,Google Ads,A_Control,1,3837,4,9.36,4.7,3.6,0,UPI,0
ORD00903,CUST00063,Hyderabad,Female,59,Mobile,Organic,B_Variant,0,3402,3,12.52,4.7,3.8,0,Credit Card,0
ORD00904,CUST01241,Chennai,Male,53,Mobile,Social Media,A_Control,0,2181,2,13.67,4.2,3.8,1,Debit Card,0
ORD00905,CUST02875,Bengaluru,Female,39,Mobile,Google Ads,B_Variant,0,4313,4,7.49,3.4,4.3,0,UPI,0
ORD00906,CUST02843,Mumbai,Female,43,Mobile,Google Ads,B_Variant,0,3491,2,7.34,5.1,4.1,1,Net Banking,0
ORD00907,CUST00689,Bengaluru,Male,24,Tablet,Social Media,B_Variant,0,3069,2,7.76,3.1,5.0,0,COD,0
ORD00908,CUST01485,Delhi,Female,24,Desktop,Google Ads,B_Variant,1,4087,1,16.67,4.5,4.1,0,Debit Card,0
ORD00909,CUST01634,Mumbai,Male,25,Mobile,Referral,B_Variant,0,3334,5,7.13,4.4,4.5,0,UPI,0
ORD00910,CUST02153,Bengaluru,Female,43,Desktop,Google Ads,A_Control,0,4219,5,15.05,4.9,4.4,0,COD,0
ORD00911,CUST03171,Hyderabad,Female,41,Mobile,Social Media,A_Control,0,3773,1,7.49,5.7,4.2,0,Net Banking,0
ORD00912,CUST00511,Bengaluru,Female,41,Tablet,Organic,B_Variant,0,4827,4,4.88,4.9,4.4,0,UPI,0
ORD00913,CUST00385,Chennai,Male,57,Mobile,Google Ads,A_Control,0,2205,1,9.49,5.3,4.8,1,Credit Card,0
ORD00914,CUST00405,Mumbai,Male,29,Mobile,Organic,A_Control,0,2736,3,6.0,1.4,4.1,0,UPI,1
ORD00915,CUST02871,Delhi,Female,25,Mobile,Organic,A_Control,0,2936,6,7.8,5.0,4.3,0,UPI,1
ORD00916,CUST00518,Mumbai,Male,26,Desktop,Email,B_Variant,0,2413,2,8.02,4.4,5.0,0,UPI,0
ORD00917,CUST00476,Bengaluru,Male,20,Mobile,Social Media,A_Control,0,2991,2,4.89,4.9,4.7,0,Credit Card,0
ORD00918,CUST02001,Hyderabad,Female,38,Desktop,Google Ads,A_Control,1,2269,5,16.4,3.5,3.7,0,Net Banking,0
ORD00919,CUST02757,Bengaluru,Male,48,Mobile,Google Ads,A_Control,0,4403,4,8.35,6.0,3.9,0,UPI,0
ORD00920,CUST01669,Mumbai,Male,41,Tablet,Organic,B_Variant,0,3064,2,5.67,4.7,3.8,0,Debit Card,0
ORD00921,CUST01894,Delhi,Male,21,Mobile,Google Ads,B_Variant,0,2796,5,8.36,3.2,4.0,0,COD,0
ORD00922,CUST02819,Bengaluru,Male,37,Tablet,Organic,B_Variant,0,3606,6,6.18,3.4,5.0,0,Debit Card,0
ORD00923,CUST01461,Delhi,Female,33,Mobile,Referral,A_Control,0,3609,2,5.65,5.7,4.2,1,Net Banking,0
ORD00924,CUST03095,Chennai,Female,27,Mobile,Organic,B_Variant,0,1248,1,11.49,4.2,3.5,1,COD,0
ORD00925,CUST03045,Chennai,Male,43,Tablet,Social Media,A_Control,0,3095,3,10.35,4.3,3.5,1,Debit Card,0
ORD00926,CUST02725,Bengaluru,Female,46,Tablet,Social Media,B_Variant,0,3935,4,7.94,4.0,4.2,0,Debit Card,0
ORD00927,CUST00714,Delhi,Female,22,Desktop,Email,B_Variant,0,3244,1,15.76,5.8,3.0,1,UPI,0
ORD00928,CUST00083,Delhi,Female,28,Mobile,Google Ads,B_Variant,0,2442,1,7.97,5.0,3.5,1,Credit Card,0
ORD00929,CUST01169,Mumbai,Male,46,Mobile,Email,B_Variant,0,3748,2,9.46,2.5,3.8,1,Credit Card,0
ORD00930,CUST03157,Delhi,Female,32,Mobile,Email,B_Variant,0,4029,1,5.6,2.8,5.0,0,Credit Card,1
ORD00931,CUST03150,Delhi,Male,23,Mobile,Google Ads,B_Variant,0,2839,4,10.59,4.3,4.4,0,Credit Card,0
ORD00932,CUST02505,Chennai,Female,32,Mobile,Organic,A_Control,0,2420,1,9.06,3.3,3.1,0,COD,0
ORD00933,CUST01902,Bengaluru,Female,37,Mobile,Referral,A_Control,1,3471,4,7.21,1.1,3.4,0,Net Banking,0
ORD00934,CUST02049,Mumbai,Male,51,Desktop,Email,B_Variant,0,3971,1,18.26,3.2,3.3,1,UPI,0
ORD00935,CUST00051,Delhi,Female,19,Desktop,Google Ads,B_Variant,0,3267,8,8.3,3.9,4.6,0,Credit Card,0
ORD00936,CUST00685,Mumbai,Male,33,Mobile,Social Media,A_Control,0,3389,3,7.55,3.7,3.3,0,COD,0
ORD00937,CUST00717,Mumbai,Female,36,Mobile,Organic,B_Variant,0,3527,1,5.9,5.4,5.0,1,Credit Card,0
ORD00938,CUST01470,Chennai,Male,51,Mobile,Organic,A_Control,0,3147,4,6.85,1.0,3.8,1,Net Banking,0
ORD00939,CUST00449,Mumbai,Female,31,Desktop,Organic,A_Control,0,3386,2,13.18,3.1,4.0,0,UPI,0
ORD00940,CUST00881,Delhi,Male,41,Mobile,Google Ads,A_Control,0,2946,3,3.17,5.5,3.1,1,UPI,0
ORD00941,CUST00488,Mumbai,Male,45,Desktop,Social Media,B_Variant,0,3929,7,6.15,3.3,4.9,0,UPI,0
ORD00942,CUST01824,Hyderabad,Male,49,Mobile,Email,B_Variant,0,3361,3,11.21,2.5,4.2,0,UPI,0
ORD00943,CUST02082,Bengaluru,Male,54,Mobile,Email,B_Variant,1,4774,5,7.5,3.3,4.8,1,COD,1
ORD00944,CUST03420,Mumbai,Male,27,Desktop,Google Ads,B_Variant,0,3695,2,15.99,5.0,3.9,0,UPI,0
ORD00945,CUST02143,Bengaluru,Female,26,Desktop,Email,B_Variant,0,3766,4,5.58,3.9,4.7,1,UPI,0
ORD00946,CUST03144,Chennai,Male,41,Mobile,Google Ads,B_Variant,0,3132,1,10.68,3.2,4.6,0,Debit Card,0
ORD00947,CUST01575,Hyderabad,Male,53,Mobile,Organic,A_Control,0,2701,6,6.68,5.0,4.3,1,Credit Card,0
ORD00948,CUST02202,Mumbai,Male,46,Tablet,Referral,B_Variant,1,3453,1,7.61,4.9,3.5,1,UPI,0
ORD00949,CUST00250,Hyderabad,Female,46,Mobile,Organic,A_Control,0,3606,2,10.71,2.4,4.2,1,Net Banking,0
ORD00950,CUST00674,Hyderabad,Female,40,Desktop,Google Ads,B_Variant,0,2300,7,19.61,4.4,4.4,0,Net Banking,0
ORD00951,CUST00438,Hyderabad,Female,44,Desktop,Google Ads,B_Variant,0,3608,1,6.64,2.4,4.9,0,COD,0
ORD00952,CUST02166,Bengaluru,Female,48,Desktop,Organic,B_Variant,1,3574,2,11.51,6.1,4.7,0,Debit Card,0
ORD00953,CUST00771,Bengaluru,Male,24,Mobile,Email,A_Control,0,2740,3,8.8,6.1,5.0,0,Debit Card,0
ORD00954,CUST03378,Delhi,Male,21,Mobile,Referral,A_Control,0,2357,8,12.1,3.9,4.2,0,UPI,0
ORD00955,CUST00268,Chennai,Male,31,Tablet,Email,A_Control,0,2507,4,11.2,5.9,2.9,1,UPI,0
ORD00956,CUST01985,Bengaluru,Female,59,Mobile,Email,A_Control,0,3628,1,10.08,3.2,4.8,1,UPI,0
ORD00957,CUST01078,Chennai,Female,59,Mobile,Social Media,B_Variant,0,4039,4,4.76,4.1,3.8,1,Debit Card,0
ORD00958,CUST00236,Delhi,Male,27,Mobile,Email,A_Control,0,2931,2,7.18,3.4,5.0,1,UPI,0
ORD00959,CUST00389,Chennai,Male,51,Mobile,Google Ads,B_Variant,0,4180,8,7.33,4.3,2.8,1,COD,0
ORD00960,CUST03038,Chennai,Male,43,Desktop,Referral,A_Control,0,3005,3,12.53,4.4,3.0,0,Debit Card,0
